row_id,date,portfolio_id,ticker,sector,asset_class,investment_style,benchmark,currency,market_regime,goal_type,risk_tolerance,investment_horizon_yr,target_annual_return_pct,goal_progress_pct,price_close,avg_cost_basis,shares_held,position_value,unrealized_pnl,unrealized_pnl_pct,portfolio_value,allocation_pct,target_allocation_pct,allocation_drift_pct,cash_pct,pe_ratio,pb_ratio,dividend_yield_pct,revenue_growth_pct,eps_growth_pct,debt_to_equity,free_cash_flow_B,esg_total_score,rsi_14,macd,macd_signal,sma_50,sma_200,momentum_3m_pct,beta,alpha_pct,sharpe_ratio,volatility_30d_pct,max_drawdown_pct,return_1y_pct,benchmark_return_1y_pct,excess_return_pct,slippage_pct,stop_loss_price,analyst_rating,news_sentiment_score,earnings_surprise_pct,next_earnings_days,short_interest_pct,institutional_ownership_pct,recommendation,recommendation_confidence,recommendation_score,recommendation_reasoning,goal_risk_mismatch_flag
47,11-11-2023,PORT-7288,MSFT,Technology,Equity,Dividend,MSCI World,USD,Volatile,Balanced,Very Aggressive,5,15.8,92,610.36,684.65,94,57373.84,-6983.26,-10.85,5023591.01,1.14,9.24,-8.1,13.79,64,8.66,6.01,-7.85,32.82,0.15,8.99,85.1,74,-4.257,4.256,606.77,499.66,41,1.33,-7.24,3.22,22.3,-1.93,42.19,21.37,20.82,0.227,581.02,Sell,0.858,-5.04,11,12.77,92.8,REDUCE,0.51,0,overbought; high risk-adj return; benchmark outperformance; attractive yield,FALSE
48,27-10-2023,PORT-7311,EQIX,Real Estate,REIT,Blend,S&P 500,USD,Bull,Preservation,Very Aggressive,1,5.9,37.1,747.62,725.44,243,181671.66,5389.74,3.06,3590321.42,5.06,18.88,-13.82,7.76,38,10.32,4.62,-8.57,41.86,2.79,35.08,26.2,26.4,2.397,-1.833,785.6,787.66,-17.66,0.21,-0.91,0.94,19.84,-43.37,-13.77,4.69,-18.46,0.222,689.03,Strong Sell,0.025,-14.84,11,18.26,57.6,REDUCE,0.64,-1,oversold; benchmark underperformance; attractive yield; rebalance needed,FALSE
49,02-10-2024,PORT-4971,OXY,Energy,Equity,Growth,NASDAQ 100,USD,Recovery,Income,Very Aggressive,15,12.4,46.4,296.56,295.34,74,21945.44,90.28,0.41,1713713.64,1.28,6.24,-4.96,16.33,28.2,11.83,2.53,55.82,52.09,1.74,30.07,54.3,71.7,3.416,-1.201,261.45,284.19,-19.16,1.08,1.9,2.79,40.81,-20.28,2.06,13.18,-11.12,0.128,278.23,Buy,-0.042,-11.12,51,9.44,89.2,BUY,0.69,4,overbought; high risk-adj return; benchmark underperformance; analyst upgrade,FALSE
50,29-03-2024,PORT-6432,ECL,Materials,Equity,ESG,NASDAQ 100,EUR,Recovery,Growth,Very Aggressive,20,17.6,16.7,760.84,912.07,80,60867.2,-12098.4,-16.58,8198707.4,0.74,16.12,-15.38,1.97,36.3,7.69,4.43,3.15,45.87,2.5,39.03,25.5,61.5,0.066,4.204,757.05,730.65,49.26,1.29,10.19,0.94,54.25,-23.15,49.35,-15.33,64.68,0.018,736.52,Buy,0.315,-2.25,29,13.01,54.1,STRONG BUY,0.93,10,positive alpha; benchmark outperformance; attractive yield; analyst upgrade,FALSE
51,13-01-2023,PORT-4053,DIS,Communication Services,Equity,Momentum,Dow Jones,GBP,Volatile,Preservation,Very Aggressive,20,13,48.5,155.95,202.52,504,78598.8,-23471.28,-23,1090266.11,7.21,8.9,-1.69,14.75,77.2,2.09,6.58,-4.37,11.19,1.59,8.76,56.2,68.6,-1.811,-1.997,153.64,168.22,8.09,0.43,11.53,2.09,42.24,-41.78,97.75,-6.58,104.33,0.185,147.49,Buy,0.104,-3.45,26,11.51,46.5,STRONG BUY,0.85,7,overbought; high risk-adj return; positive alpha; benchmark outperformance,FALSE
52,21-12-2022,PORT-3733,SLB,Energy,Equity,Dividend,S&P 500,GBP,Sideways,Aggressive Growth,Conservative,30,17.3,36.8,189.81,169.99,478,90729.18,9473.96,11.66,1183851.96,7.66,13.74,-6.08,3.74,42.2,14.5,2.19,14.15,19.25,0.4,16.3,54.3,60.3,4.187,0.902,197.72,212.63,-16.2,0.83,-2.51,-0.03,25.53,-42.93,14.38,12.8,1.58,0.277,176.04,Strong Sell,-0.233,-10.71,58,15.68,83.6,SELL,0.83,-5,stretched valuation; rebalance needed,TRUE
53,18-06-2024,PORT-2923,SO,Utilities,Equity,Momentum,MSCI World,EUR,Bear,Balanced,Very Aggressive,7,13.4,28.1,678.98,656.11,181,122895.38,4139.47,3.49,872572.73,14.08,1.59,12.49,14.75,62.3,4.66,1.92,25.32,-3.18,1.6,36.61,77.4,42,2.751,3.233,615.95,574.2,13.98,1.85,-7.04,2.38,35.05,-0.51,-25.66,25.65,-51.31,0.139,643.68,Buy,-0.405,29.97,89,9.09,70.4,HOLD,0.59,3,high risk-adj return; benchmark underperformance; stretched valuation; analyst upgrade,FALSE
54,24-07-2023,PORT-7046,USB,Financials,Equity,Value,Dow Jones,USD,Bear,Income,Moderate,30,20.7,109.5,512.68,542.47,182,93307.76,-5421.78,-5.49,3270353.48,2.85,14.38,-11.53,6.55,27.4,4.3,6.01,58.91,47.93,0.33,48.06,78.9,35,-3.731,3.661,573.28,587.95,43.5,1.62,11.06,2.55,42.19,-25.53,40.84,-5.22,46.06,0.308,460.56,Sell,-0.25,-16.22,1,21.79,82,HOLD,0.51,1,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,TRUE
55,25-04-2023,PORT-8032,AEP,Utilities,Equity,Growth,MSCI World,USD,Bull,ESG,Very Aggressive,3,17.6,82.4,477.56,426.8,300,143268,15228,11.89,3410663.79,4.2,11.98,-7.78,0.02,47.9,7.49,2.41,36.19,-15.16,0.35,38.76,54.5,32.1,-4.993,4.58,518.55,466.34,-20.06,1.58,-4.97,2.1,13.74,-3.36,-1.64,16,-17.64,0.021,441.78,Hold,-0.835,13.23,62,2.41,60.5,HOLD,0.57,3,oversold; high risk-adj return; benchmark underperformance; stretched valuation,FALSE
56,22-06-2022,PORT-5065,NEE,Utilities,Equity,Value,MSCI World,USD,Bull,Aggressive Growth,Aggressive,10,13,90.7,461.65,386.57,101,46626.65,7583.08,19.42,7321095.65,0.64,2.95,-2.31,13.81,29.2,13.26,0.96,43.01,55.32,0.47,49.63,30.7,57.7,-0.599,2.224,407.19,489.35,12.44,0.5,1.47,2.25,52.3,-45.67,-25.93,21.38,-47.31,0.316,406.13,Strong Sell,0.46,-2.42,85,21.96,27.5,BUY,0.77,4,high risk-adj return; benchmark underperformance; positive news flow,FALSE
57,13-11-2024,PORT-4329,MPC,Energy,Equity,Growth,MSCI World,EUR,Sideways,Aggressive Growth,Conservative,5,16.9,64,120.42,120.39,618,74419.56,18.54,0.02,756569.42,9.84,17.89,-8.05,7.81,6.9,5.67,2.22,14.01,63.9,1.47,26.41,33,32.9,0.874,-4.862,134.51,99.85,7.68,2.05,13.82,1.09,20.76,-14.37,67.4,3.3,64.1,0.111,106.84,Sell,-0.835,6.83,82,19.2,65.2,BUY,0.77,6,oversold; positive alpha; benchmark outperformance; undervalued P/E,TRUE
58,07-06-2023,PORT-2685,CL,Consumer Staples,Equity,Value,MSCI World,USD,Bear,Growth,Moderate,3,14.5,30.1,438.9,467.56,326,143081.4,-9343.16,-6.13,6677491.81,2.14,13.5,-11.36,10.18,19,0.58,0.96,-14.15,29.64,1.21,24.9,81.7,27.1,3.735,2.329,425.4,482.75,-9.26,2,-0.29,1.22,33.81,-36.85,96.51,14.51,82,0.227,392.43,Sell,-0.09,-1.99,6,21.54,11,HOLD,0.51,2,oversold; benchmark outperformance; bear market caution; rebalance needed,FALSE
59,18-02-2022,PORT-4817,MMM,Industrials,Equity,Dividend,MSCI World,USD,Bear,Income,Conservative,15,20.7,75,315.88,300.01,747,235962.36,11854.89,5.29,3233354.62,7.3,16.69,-9.39,13.87,48.3,2.14,4.71,-11.05,2.32,1.81,0.39,50.1,47.4,-1.893,-4.136,343.63,350.44,40.16,0.94,-1.29,2.64,45.68,-37.87,11.56,33.45,-21.89,0.06,303.84,Buy,0.465,7.33,2,23.8,10.1,HOLD,0.59,2,high risk-adj return; benchmark underperformance; attractive yield; stretched valuation,TRUE
60,09-07-2024,PORT-8635,KO,Consumer Staples,Equity,Momentum,MSCI World,USD,Bear,ESG,Moderate,15,20.2,49.7,924.34,726,296,273604.64,58708.64,27.32,975615.05,28.04,18.5,9.54,10.72,72.4,7.99,4.91,12.94,77.46,0.3,2.97,30,34.2,-0.65,4.642,830.02,949.42,35.6,0.72,-0.75,2.7,43.54,-13.23,4.53,-5.04,9.57,0.044,797.41,Strong Buy,0.887,-13.19,27,11.57,49.4,HOLD,0.62,3,oversold; high risk-adj return; benchmark outperformance; attractive yield,TRUE
61,11-11-2023,PORT-3007,UNH,Healthcare,Equity,Growth,Russell 2000,USD,Sideways,Aggressive Growth,Conservative,1,23,108.7,100.28,85.13,374,37504.72,5666.1,17.8,3992632.4,0.94,1.93,-0.99,1.01,28.1,12.37,1.22,56.41,65.46,1.95,26.61,27.1,33.3,-4.383,2.81,107.35,85.1,-21.85,0.6,1.21,2.25,56.57,-45.8,42.06,30.46,11.6,0.177,86.79,Strong Buy,-0.956,-16.78,74,11.11,71.6,STRONG BUY,0.92,7,oversold; high risk-adj return; benchmark outperformance; analyst upgrade,TRUE
62,24-08-2024,PORT-9674,O,Real Estate,REIT,Growth,Russell 2000,USD,Bear,Preservation,Moderate,15,21,89.4,432.02,340.94,638,275628.76,58109.04,26.71,6210806.66,4.44,5.67,-1.23,19.99,27.8,6.42,3.85,-10.43,7.98,0.48,8.37,86.3,66.9,2.948,4.894,445.58,484.24,12.07,0.92,4.52,1.44,55.2,-24.88,14.37,-10.11,24.48,0.112,409.14,Hold,0.194,-18.53,21,2.95,65.8,REDUCE,0.54,-2,overbought; positive alpha; benchmark outperformance; attractive yield,TRUE
63,13-12-2024,PORT-6978,GOOGL,Technology,Equity,Growth,NASDAQ 100,USD,Recovery,Balanced,Aggressive,3,18.8,46.1,569.01,673.55,724,411963.24,-75686.96,-15.52,3619892.17,11.38,12.24,-0.86,18.84,58.1,5.53,3.97,-4.34,74.84,2.93,40.14,92.8,21.2,-4.438,1.017,524.7,463.85,13.37,1.16,-0.37,1.96,49.35,-32.96,-15.16,24.13,-39.29,0.057,491.23,Hold,-0.881,-12.61,51,14.86,38.6,HOLD,0.55,3,oversold; high risk-adj return; benchmark underperformance; attractive yield,FALSE
64,06-03-2023,PORT-5088,AXP,Financials,Equity,Growth,Dow Jones,GBP,Volatile,Aggressive Growth,Aggressive,3,19.3,43.6,750.84,626.16,613,460264.92,76428.84,19.91,8153819.65,5.64,8.19,-2.55,15.74,60.3,4.7,1.24,-14.87,50.2,2,42.24,77.8,58.4,3.088,1.114,693.55,696.24,15.4,0.41,3.41,0.82,9.28,-32.66,4.73,14.99,-10.26,0.134,639.24,Strong Buy,0.643,13.5,1,1.68,47.2,STRONG BUY,0.91,7,positive alpha; benchmark underperformance; stretched valuation; analyst upgrade,FALSE
65,28-06-2023,PORT-5612,AXP,Financials,Equity,Dividend,MSCI World,USD,Volatile,Balanced,Aggressive,10,12.6,31.1,789.93,926.78,601,474747.93,-82246.85,-14.77,6527147.15,7.27,14.06,-6.79,0.99,18,1.48,5.92,7.12,11.87,3.33,1.86,32.8,55.6,3.981,-4.069,833.91,804.8,0.04,1.43,3.1,-0.38,56.83,-41.75,84.57,-11.36,95.93,0.222,759.18,Strong Buy,-0.338,28.72,74,13.97,51.7,BUY,0.66,4,positive alpha; benchmark outperformance; attractive yield; analyst upgrade,FALSE
66,30-08-2024,PORT-4860,INTC,Technology,Equity,Growth,S&P 500,USD,Bull,Preservation,Very Aggressive,30,21.2,37.9,208.5,225.79,93,19390.5,-1607.97,-7.66,4762027.98,0.41,3.19,-2.78,7.9,64.1,7.28,6.26,4.88,44.19,1.36,17.29,48.6,53.9,-2.366,3.371,185.71,203.47,-15.07,0.5,8.02,-0.11,41.75,-9.59,17.96,21.61,-3.65,0.167,190.62,Buy,0.107,22.04,5,12.8,86.5,BUY,0.8,6,positive alpha; attractive yield; stretched valuation; analyst upgrade,FALSE
67,21-04-2024,PORT-5327,NFLX,Communication Services,Equity,Growth,NASDAQ 100,USD,Bull,Balanced,Moderate,20,10,77,132.98,126.87,709,94282.82,4331.99,4.82,4382162.79,2.15,19.95,-17.8,11.44,52.4,12.58,1.81,53.31,71.42,0.23,18.18,49.8,57.4,3.735,2.866,125.84,130.75,-3.91,1.25,1.65,1.16,13.15,-20.6,66.17,31.68,34.49,0.214,118.52,Strong Buy,0.125,-14.95,61,1.42,33.4,BUY,0.68,5,benchmark outperformance; stretched valuation; analyst upgrade; rebalance needed,FALSE
68,01-03-2022,PORT-3846,PARA,Communication Services,Equity,ESG,NASDAQ 100,USD,Bull,Balanced,Aggressive,7,12.5,101.3,712.28,892.13,928,660995.84,-166900.8,-20.16,3755784.92,17.6,7.42,10.18,4.01,64.7,4.94,5.9,49.37,48.49,3.4,9.85,42.5,25.4,2.288,1.05,759.12,661.24,29.5,1.08,13.01,1.13,31.65,-24.17,12.35,-16.91,29.26,0.312,650.25,Buy,-0.869,15.48,8,6.61,48.8,STRONG BUY,0.98,10,oversold; positive alpha; benchmark outperformance; attractive yield,FALSE
69,18-07-2023,PORT-7943,EOG,Energy,Equity,ESG,S&P 500,USD,Sideways,Balanced,Very Aggressive,20,9.3,98.7,241.21,239.59,466,112403.86,754.92,0.68,1816957.76,6.19,17.54,-11.35,9.18,49.4,5.51,1.14,52.09,54.9,2.41,12.82,49,60.7,3.571,1.474,245.39,286.07,-16.97,0.74,1.42,-0.42,47.92,-11.62,-38.75,30.13,-68.88,0.322,213.87,Buy,0.202,-19.58,28,11.93,67.6,REDUCE,0.62,-1,benchmark underperformance; stretched valuation; analyst upgrade; rebalance needed,FALSE
70,01-09-2024,PORT-6873,AVB,Real Estate,REIT,Dividend,Dow Jones,GBP,Bull,Growth,Aggressive,10,19,98,279.3,310.2,503,140487.9,-15542.7,-9.96,685178.69,20.5,19.78,0.72,16.81,53.4,12.98,1.83,38.33,69.24,1.05,5.8,77.4,60.8,1,1.605,299.77,313.08,41.97,1.64,7.07,3.49,19.27,-29.07,14.36,-18.06,32.42,0.275,258.8,Strong Sell,0.632,-2.84,72,4.94,18.3,BUY,0.67,5,high risk-adj return; positive alpha; benchmark outperformance; stretched valuation,FALSE
71,29-12-2022,PORT-6134,GIS,Consumer Staples,Equity,ESG,S&P 500,USD,Bear,Aggressive Growth,Aggressive,1,20.4,5.5,347.19,398.06,324,112489.56,-16481.88,-12.78,4233702.05,2.66,17.85,-15.19,5.47,33.5,8.95,3.25,-6.17,-14.63,2.22,28.18,66.5,44.8,1.807,0.298,321.74,294.39,7.78,1.94,-4.53,3.47,23.85,-0.64,85,34.27,50.73,0.195,321.4,Buy,-0.367,15.78,22,14.62,23.5,STRONG BUY,0.96,8,high risk-adj return; benchmark outperformance; attractive yield; analyst upgrade,FALSE
72,13-04-2023,PORT-4675,UNH,Healthcare,Equity,Momentum,MSCI World,EUR,Recovery,Balanced,Very Aggressive,5,23.9,28.2,373.4,269.83,214,79907.6,22163.98,38.38,7320057.75,1.09,19.05,-17.96,0.44,72,11.45,3.72,-13.66,-19.59,2.57,9.77,85.8,22.7,-1.939,-4.347,337.8,373.9,-5.03,2.1,2.49,1.58,33.83,-28.32,56.15,-12.64,68.79,0.367,335.47,Sell,-0.281,-10.58,65,4.64,41.2,HOLD,0.59,2,oversold; high risk-adj return; benchmark outperformance; attractive yield,FALSE
73,11-09-2024,PORT-6416,INTC,Technology,Equity,Dividend,S&P 500,USD,Sideways,ESG,Conservative,7,7.4,5.3,626.09,445.68,716,448280.44,129173.56,40.48,1202108.77,37.29,9.44,27.85,13.43,15.1,4.09,4.91,0.41,48.57,0.03,19.89,27.6,50.7,-0.812,3.986,644.54,676.36,11.62,1.44,-1.5,2.64,32.38,-19.55,68.91,25.73,43.18,0.219,600.57,Buy,-0.284,0.49,15,20.96,66.9,HOLD,0.52,3,high risk-adj return; benchmark outperformance; attractive yield; undervalued P/E,FALSE
74,29-09-2022,PORT-1960,GILD,Healthcare,Equity,Blend,NASDAQ 100,EUR,Bull,Aggressive Growth,Conservative,5,12.9,16.4,939.4,824.43,485,455609,55760.45,13.95,548297.95,83.1,16.45,66.65,18.22,70.7,12.84,2.52,35.76,22.6,0.41,42.26,86.8,77.3,-1.713,3.945,857.87,994.71,-29.23,0.74,8.86,0.99,23.85,-44.31,16.04,5.11,10.93,0.354,817.29,Sell,0.38,3.91,62,20.16,67.7,HOLD,0.53,1,overbought; positive alpha; benchmark outperformance; stretched valuation,TRUE
75,19-10-2023,PORT-4946,SPG,Real Estate,REIT,Momentum,MSCI World,USD,Recovery,Growth,Moderate,15,14.4,111.7,844.9,814.83,74,62522.6,2225.18,3.69,2653048.03,2.36,6.97,-4.61,1.01,58.1,10.3,5.37,28.25,36.5,3.42,32.83,45.4,40.7,1.617,-2.514,885.57,708.11,11.85,1.55,0.85,2.86,35.71,-0.61,-32.36,15.39,-47.75,0.066,794.35,Buy,0.011,3.46,29,13.99,42.2,STRONG BUY,0.96,7,high risk-adj return; benchmark underperformance; attractive yield; stretched valuation,FALSE
76,05-02-2024,PORT-2741,AMGN,Healthcare,Equity,Value,MSCI World,EUR,Volatile,ESG,Very Aggressive,1,17.3,103.7,310.52,400.07,773,240031.96,-69222.15,-22.38,6551061.38,3.66,2.95,0.71,9.85,36.5,8.53,0,-8.18,40.42,2.17,13.84,58.1,33.4,-1.367,-4.457,323.3,366.46,-13.45,1.11,4.88,1.98,31.02,-17.14,60.23,-13.73,73.96,0.32,284.35,Buy,-0.996,-2.24,53,3.12,61.9,STRONG BUY,0.88,8,oversold; high risk-adj return; positive alpha; benchmark outperformance,FALSE
77,16-07-2024,PORT-3185,EQIX,Real Estate,REIT,Value,MSCI World,USD,Volatile,Income,Aggressive,5,9.7,50.4,881.4,1059.87,612,539416.8,-109223.64,-16.84,1276030.94,42.27,17.94,24.33,14,39.8,9,3.53,57.29,-19.57,2.58,26.77,52.5,30.4,4.102,1.918,971.17,980.5,16.81,1.83,-5.62,2.13,38.34,-33.91,83.39,3.03,80.36,0.385,851.84,Strong Sell,0.832,18.12,66,7.82,69.6,BUY,0.81,4,oversold; high risk-adj return; benchmark outperformance; attractive yield,FALSE
78,15-07-2024,PORT-2679,SHW,Materials,Equity,ESG,Russell 2000,USD,Bear,Income,Aggressive,7,10.2,86.7,932.55,1016.53,991,924157.05,-83224.18,-8.26,1819236.36,50.8,11.31,39.49,11.23,53.1,10.77,5.33,27.17,38.28,3.3,34.93,70.6,26.4,-0.776,-4.872,940.14,1073.36,41.51,0.96,-6.78,-0.27,19.68,-10.72,97.69,17.59,80.1,0.301,796.28,Buy,0.679,14.53,31,13.02,77.7,BUY,0.78,5,oversold; benchmark outperformance; attractive yield; stretched valuation,FALSE
79,09-09-2023,PORT-9037,INTC,Technology,Equity,Dividend,S&P 500,USD,Volatile,Balanced,Aggressive,15,4.8,13,710.33,583.79,899,638586.67,113759.46,21.68,7820202.68,8.17,17.53,-9.36,14.15,67.4,13.71,4.93,33.57,55.51,1.91,29.38,78.2,30.4,1.827,-3.13,675.24,618.68,47.14,1.23,0.68,1.21,35.61,-43.5,41.76,-5.97,47.73,0.371,654.66,Hold,-0.067,26.87,68,5.89,25.6,STRONG BUY,0.86,8,oversold; benchmark outperformance; attractive yield; stretched valuation,FALSE
80,19-10-2023,PORT-9419,ECL,Materials,Equity,Value,Russell 2000,USD,Volatile,ESG,Very Aggressive,3,14.2,109.3,840.98,923.4,349,293502.02,-28764.58,-8.93,3639938.36,8.06,5.15,2.91,3.35,61.7,8.15,6.98,46.78,78.11,0.03,32.78,53.4,39.3,4.589,1.826,863.93,881.73,42.36,2.03,13.73,1.04,34.71,-35.86,87.59,25.22,62.37,0.119,780.58,Hold,0.029,5.44,69,13.56,63.3,BUY,0.69,5,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
81,17-11-2022,PORT-9740,MPC,Energy,Equity,ESG,S&P 500,USD,Bull,Income,Very Aggressive,7,12,20,37.21,42.05,48,1786.08,-232.32,-11.51,920832.93,0.19,2.03,-1.84,7.82,64.8,8.55,4.02,2.07,5.86,1.36,30.77,52.5,65.4,1.414,1.183,38.76,37.73,-28.65,1.37,8.12,-0.21,56.04,-44.69,70.16,-3.43,73.59,0.329,31.77,Strong Buy,-0.437,26.33,70,7.73,63.9,BUY,0.71,5,overbought; positive alpha; benchmark outperformance; attractive yield,FALSE
82,23-05-2022,PORT-4170,CAT,Industrials,Equity,Value,S&P 500,USD,Recovery,ESG,Moderate,15,6.7,58.4,550.49,515.51,570,313779.3,19938.6,6.79,9472444.92,3.31,6.79,-3.48,6.57,61.4,13.59,2.41,15.95,44.59,1.79,6.37,36.6,71.1,2.997,3.523,510.11,480.33,36.78,2.06,14.87,1.35,35.23,-35.47,-30.57,-14.6,-15.97,0.262,474.53,Strong Sell,-0.026,-3.46,85,7.99,59.7,REDUCE,0.58,-2,overbought; positive alpha; benchmark underperformance; stretched valuation,FALSE
83,01-11-2022,PORT-6993,GE,Industrials,Equity,Blend,NASDAQ 100,USD,Volatile,Income,Conservative,20,9.5,29.6,680.91,738.45,293,199506.63,-16859.22,-7.79,8409095.08,2.37,3.55,-1.18,15.44,60.2,13.22,3.24,11.91,10.55,1.93,7.14,65.5,73.2,0.386,-2.368,739.53,582.86,37.34,0.35,-6.27,-0.43,32.89,-48.44,41.46,2.28,39.18,0.358,622.87,Strong Sell,-0.574,-18.17,38,3.78,52.6,SELL,0.67,-4,overbought; benchmark outperformance; attractive yield; stretched valuation,FALSE
84,09-06-2022,PORT-9465,ITW,Industrials,Equity,Dividend,NASDAQ 100,GBP,Bull,Aggressive Growth,Moderate,10,11.9,46.4,146.25,116.35,589,86141.25,17611.1,25.7,9489682.72,0.91,13.53,-12.62,18.14,77.6,11.14,3.38,11.91,1.88,1.71,1.27,47.7,47.3,-1.387,-0.303,135.96,170.1,-26.58,0.29,14.55,0.8,43.71,-23.93,76.15,25.92,50.23,0.151,134.63,Hold,0.157,8.51,67,10.44,79.5,HOLD,0.55,3,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
85,04-08-2023,PORT-2404,ED,Utilities,Equity,Momentum,NASDAQ 100,USD,Bull,ESG,Moderate,7,4.4,54.4,87.08,94.58,226,19680.08,-1695,-7.93,1544892.06,1.27,3.99,-2.72,19.86,50.5,12.33,4.63,16.1,13.02,0.4,33.11,55.9,55.5,-2.563,-3.721,90.16,83.98,17.26,0.47,3.79,3.06,13.08,-41.68,89.14,8.42,80.72,0.288,80.93,Sell,0.199,8.18,62,4.68,80.6,STRONG BUY,0.93,9,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,FALSE
86,19-12-2023,PORT-2600,NFLX,Communication Services,Equity,Growth,Russell 2000,EUR,Recovery,Aggressive Growth,Aggressive,20,23.7,19.7,572.76,424.59,397,227385.72,58823.49,34.9,3885345.73,5.85,3.06,2.79,9.54,21,12.95,3.53,16.48,-5.04,0.34,22.75,66.1,27.8,-3.825,-0.178,611.78,573.52,-26.88,1.41,11.03,3.09,47.62,-17.54,33.09,0.37,32.72,0.193,539.68,Strong Buy,0.395,1.45,30,22.8,17.1,STRONG BUY,0.93,12,oversold; high risk-adj return; positive alpha; benchmark outperformance,FALSE
87,31-03-2024,PORT-6544,NUE,Materials,Equity,ESG,S&P 500,GBP,Sideways,Income,Conservative,1,18.7,22.7,503.58,509.55,394,198410.52,-2352.18,-1.17,6562733.9,3.02,14.07,-11.05,19.29,29.4,5.69,1.08,33.87,5.36,2.99,20.03,47.4,48.9,-0.868,2.838,525.41,554.94,-7.96,0.94,4.76,0.52,21.87,-32.78,58.77,20.47,38.3,0.065,441,Strong Buy,0.496,2.33,1,20.21,80,HOLD,0.57,2,positive alpha; benchmark outperformance; analyst upgrade; positive news flow,TRUE
88,21-05-2022,PORT-2477,PARA,Communication Services,Equity,Growth,Russell 2000,USD,Bull,Growth,Aggressive,10,16.3,84.9,584.44,663.16,963,562815.72,-75807.36,-11.87,9845258.6,5.72,12.67,-6.95,11.18,44.6,10.79,4.18,55.93,62.02,2.24,20.83,35.1,50.9,-4.664,0.995,627.07,534.41,22.55,0.66,-4.1,-0.36,18.16,-49.99,-17.96,34.82,-52.78,0.207,548.46,Sell,-0.294,-0.24,75,9.03,91.9,REDUCE,0.54,-1,benchmark underperformance; attractive yield; stretched valuation; rebalance needed,FALSE
89,12-08-2023,PORT-2523,DIS,Communication Services,Equity,Blend,NASDAQ 100,EUR,Volatile,Balanced,Conservative,20,15.2,79.1,488.33,505.51,525,256373.25,-9019.5,-3.4,2977805.65,8.61,18.99,-10.38,16.42,65.4,14.37,6.13,45.99,37.49,2.43,48.23,62.2,55.2,-0.412,-0.393,518.51,578.42,31.6,0.25,-5.33,-0.23,39.85,-0.29,54.77,-7.35,62.12,0.28,430.51,Hold,-0.175,-2.35,10,14.09,25.2,REDUCE,0.54,-2,benchmark outperformance; attractive yield; stretched valuation; rebalance needed,TRUE
90,13-12-2023,PORT-7450,OXY,Energy,Equity,Momentum,NASDAQ 100,USD,Sideways,Income,Moderate,5,12.9,55.3,702.63,859.77,221,155281.23,-34727.94,-18.28,2330614.94,6.66,16.86,-10.2,2.41,67.9,5.6,5.45,-6.01,-12.15,3.35,23.62,20.5,73.9,-1.288,-1.846,779.86,800.44,38.57,1.96,5.21,0.6,15.06,-11.79,31.56,1.88,29.68,0.376,599.98,Strong Sell,-0.744,6.29,67,11.77,68.6,SELL,0.65,-3,overbought; positive alpha; benchmark outperformance; attractive yield,FALSE
91,23-09-2024,PORT-5915,MPC,Energy,Equity,Blend,Dow Jones,USD,Recovery,Growth,Aggressive,10,17.2,66.8,189.99,162.96,285,54147.15,7703.55,16.59,4739886.38,1.14,12.65,-11.51,11.36,33.1,7.68,1.47,37.55,17.23,2.99,12.54,33.5,34.1,-4.001,-2.301,193.45,169.36,-19.51,1.06,0.76,0.08,57.75,-42.52,72.79,-10.29,83.08,0.214,168.69,Sell,-0.731,24.66,51,2.92,23.9,REDUCE,0.53,0,oversold; benchmark outperformance; rebalance needed,FALSE
92,20-08-2023,PORT-5382,KHC,Consumer Staples,Equity,Blend,Russell 2000,USD,Bull,Balanced,Aggressive,20,7.4,34.8,538.93,678.57,273,147127.89,-38121.72,-20.58,3474195.75,4.23,8.82,-4.59,8.9,32,10.32,4.24,28.26,44.99,1.88,48.93,41.3,56.8,-0.531,-4.216,540.28,598.16,-3.99,1.13,14,2.97,40.23,-3.57,19.05,13.68,5.37,0.091,478.58,Sell,0.698,-16.43,47,18.82,54.3,STRONG BUY,0.91,7,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,FALSE
93,24-07-2024,PORT-8126,GS,Financials,Equity,ESG,Russell 2000,USD,Bull,Income,Moderate,10,6.8,105,211.88,198.79,107,22671.16,1400.63,6.58,684734.38,3.31,17.7,-14.39,9.63,46.6,0.78,2.78,42.37,-11.67,0.92,6.07,69.1,27.9,-2.158,1.265,202.19,190.47,40.84,1.88,-7.34,2.15,52.32,-33.74,26.66,33.62,-6.96,0.379,193.81,Strong Sell,0.87,7.43,30,20.22,47.6,BUY,0.72,5,oversold; high risk-adj return; benchmark underperformance; stretched valuation,FALSE
