transaction_id,transaction_datetime,account_id,customer_id,bank_name,channel,transaction_type,amount_inr,merchant_category,sender_geography,receiver_geography,device_type,ip_address,kyc_status,account_age_days,previous_fraud_flag,velocity_last_1hr,geo_distance_km,behavioural_deviation_score,risk_score,risk_tier,alerts_triggered,num_alerts,txn_monitoring_agent_flag,behavioural_agent_flag,identity_verified,graph_network_agent_flag,case_escalated,account_frozen,sar_required,sar_status,resolution_time_hrs,fraud_confirmed,fraud_type
TXN3FDEC42FD3DF,2025-01-08 15:56:08,ACC855731,CUST85914,Axis Bank,POS,Debit,11244.77,Unknown Vendor,Hong Kong,Hyderabad,POS Terminal,145.16.91.238,Verified,94,0,5,28.8,0.3693,0.373,Medium,None,0,0,0,1,0,0,0,0,Not Required,22.25,0,None
TXNCACD1C5EDBD8,2025-04-19 17:37:41,ACC174870,CUST20745,Kotak Mahindra,Wire Transfer,Withdrawal,110987.8,Foreign Exchange,USA,Singapore,Unknown,21.177.27.26,Pending,980,0,3,121.0,0.2762,0.3261,Medium,None,0,0,0,1,0,0,0,0,Not Required,3.1,0,None
TXN6B7D7324576D,2023-12-21 09:36:56,ACC440035,CUST73092,Yes Bank,Wire Transfer,Payment,64834.01,Retail,Dubai,Lucknow,Unknown,98.43.151.205,Verified,2950,0,1,53.6,0.171,0.4071,Medium,None,0,0,0,1,0,0,0,0,Not Required,53.52,0,None
TXN45A0DFF28E9B,2024-04-23 21:02:37,ACC127824,CUST49117,PNB,RTGS,Transfer,40537.99,Foreign Exchange,Bangalore,Delhi,Desktop,111.229.208.27,Verified,397,0,1,119.4,0.353,0.4114,Medium,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,21.72,0,None
TXN78D1C289873C,2024-01-13 02:05:49,ACC456699,CUST38534,IndusInd Bank,IMPS,Credit,57171.73,Real Estate,Bangalore,Hyderabad,Tablet,69.252.74.17,Verified,1810,0,3,96.8,0.0346,0.1882,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,52.18,0,None
TXN14AD372BD710,2023-06-16 04:13:08,ACC498382,CUST95477,PNB,Mobile Banking,Transfer,142328.64,Groceries,Pune,UK,POS Terminal,98.168.225.86,Pending,3370,0,3,64.1,0.4263,0.1464,Low,None,0,0,0,1,0,0,0,0,Not Required,13.61,0,None
TXN53631B61F8F9,2025-09-10 04:18:50,ACC172933,CUST84085,PNB,RTGS,Payment,36439.4,Foreign Exchange,Kolkata,Hyderabad,ATM Terminal,94.58.102.152,Expired,766,0,4,188.6,0.0943,0.403,Medium,None,0,0,0,1,0,0,0,0,Not Required,59.15,0,None
TXN3A949D31F5D6,2024-04-15 10:25:09,ACC948749,CUST18907,Axis Bank,ATM,Transfer,23206.07,Real Estate,Kolkata,USA,ATM Terminal,19.229.245.150,Pending,2218,0,1,158.1,0.1618,0.4251,Medium,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,8.77,0,None
TXND8D346B6C732,2025-10-02 01:54:09,ACC270555,CUST62296,PNB,UPI,Payment,101653.04,Real Estate,Kolkata,USA,Tablet,248.220.54.3,Verified,1089,0,5,149.4,0.2511,0.3557,Medium,None,0,0,0,1,0,0,0,0,Not Required,32.65,0,None
TXN6F9469B6237A,2025-12-08 13:22:06,ACC363626,CUST16572,IndusInd Bank,IMPS,Credit,149655.64,Healthcare,Ahmedabad,Delhi,Tablet,107.43.59.213,Verified,1456,0,4,156.9,0.2345,0.1898,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,32.11,0,None
TXNB677D0E1F119,2023-06-28 18:41:23,ACC793384,CUST10074,Axis Bank,UPI,Transfer,16493.47,Real Estate,USA,Bangalore,Unknown,63.89.81.85,Expired,1776,0,4,126.0,0.0839,0.3226,Medium,Large Transaction,1,1,0,1,1,0,0,0,Not Required,3.07,0,None
TXN47253A4117F9,2023-01-07 21:54:34,ACC383060,CUST54473,PNB,ATM,Credit,112873.59,Travel,USA,USA,Mobile,148.52.95.94,Verified,837,0,3,134.1,0.2203,0.4553,Medium,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,43.38,0,None
TXNFFE42DF6D229,2024-12-12 06:16:47,ACC482554,CUST63883,PNB,Mobile Banking,Refund,120111.95,Crypto Exchange,Hong Kong,Lucknow,POS Terminal,22.68.160.31,Verified,1280,0,2,74.7,0.0636,0.187,Low,None,0,0,0,1,0,0,0,0,Not Required,41.81,0,None
TXN13BACA660957,2025-12-13 05:03:11,ACC267753,CUST82845,IndusInd Bank,Mobile Banking,Payment,73497.34,Fuel,Bangalore,Bangalore,Tablet,216.230.27.222,Verified,69,0,2,163.0,0.4337,0.2573,Low,Device Mismatch,1,1,0,1,1,0,0,0,Not Required,30.05,0,None
TXN99C674F0E54C,2023-09-17 19:39:43,ACC330283,CUST73092,HDFC Bank,Net Banking,Payment,119402.55,Groceries,Chennai,Hyderabad,Mobile,71.115.147.44,Pending,2346,0,5,22.6,0.0514,0.3733,Medium,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,39.49,0,None
TXND1540727B27F,2023-12-06 11:50:01,ACC684004,CUST73788,Yes Bank,NEFT,Debit,124527.6,Crypto Exchange,USA,Chennai,Tablet,224.16.230.68,Verified,3561,0,4,173.1,0.0528,0.3691,Medium,None,0,0,0,1,0,0,0,0,Not Required,58.56,0,None
TXN3588B5C84DF4,2024-10-27 03:13:30,ACC195325,CUST87992,PNB,Mobile Banking,Payment,117748.91,Fuel,UK,Chennai,Mobile,146.179.143.153,Expired,719,0,3,114.5,0.4286,0.3012,Medium,Structuring,1,1,0,1,0,0,0,0,Not Required,10.63,0,None
TXN489FCA67648A,2023-07-17 02:44:01,ACC479201,CUST84668,Kotak Mahindra,Mobile Banking,Credit,106738.09,Fuel,UK,Chennai,Unknown,101.250.72.148,Verified,2601,0,4,15.1,0.3576,0.4106,Medium,Night Transaction,1,1,0,1,1,0,0,0,Not Required,37.61,0,None
TXN5A0EC9258B8D,2025-01-28 03:37:01,ACC802729,CUST16630,SBI,Wire Transfer,Payment,130349.27,Groceries,UK,Singapore,Mobile,188.234.183.218,Verified,3289,0,4,165.0,0.2226,0.2688,Low,Large Transaction,1,1,0,1,0,0,0,0,Not Required,24.98,0,None
TXNBF2D937F3DF5,2025-11-26 07:22:48,ACC430776,CUST66498,Yes Bank,UPI,Debit,93964.31,Electronics,UK,Ahmedabad,Mobile,32.80.225.117,Verified,1782,0,2,176.4,0.1358,0.396,Medium,None,0,0,0,1,0,0,0,0,Not Required,7.63,0,None
TXN4214917D73AC,2025-10-05 01:09:48,ACC379946,CUST87924,ICICI Bank,Mobile Banking,Debit,93878.08,Retail,Singapore,Singapore,Desktop,110.46.48.1,Verified,1983,0,2,118.7,0.2337,0.2514,Low,None,0,0,0,1,0,0,0,0,Not Required,50.39,0,None
TXNEC52BC425448,2023-07-25 07:50:48,ACC497887,CUST84085,Axis Bank,RTGS,Debit,57522.18,Restaurants,Singapore,USA,Mobile,27.160.188.226,Verified,591,0,2,13.7,0.2535,0.3024,Medium,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,32.25,0,None
TXN12C75E8AF3F7,2025-08-15 00:58:42,ACC944962,CUST68800,HDFC Bank,RTGS,Credit,134499.28,Electronics,Bangalore,USA,Mobile,151.196.179.247,Pending,1318,0,2,55.4,0.0379,0.298,Low,None,0,0,0,1,0,0,0,0,Not Required,56.31,0,None
TXNF21C5C00C594,2023-11-16 03:34:17,ACC503457,CUST84847,PNB,IMPS,Payment,28378.11,Entertainment,Kolkata,Hyderabad,Unknown,14.122.253.99,Verified,1017,0,1,105.7,0.44,0.5044,Medium,AML Flag,1,1,0,1,0,0,0,0,Not Required,10.37,0,None
TXN8EEFFF0B30AC,2025-01-01 16:41:52,ACC680099,CUST95180,ICICI Bank,Net Banking,Debit,10223.13,Jewellery,Hyderabad,Chennai,Mobile,237.30.203.130,Verified,2604,0,4,16.5,0.2415,0.3049,Medium,Night Transaction,1,1,0,1,0,0,0,0,Not Required,6.94,0,None
TXNA54BAF8BC65E,2025-04-13 06:04:30,ACC476417,CUST80686,SBI,Wire Transfer,Withdrawal,95180.71,Jewellery,UK,Dubai,Unknown,165.33.158.179,Pending,3019,0,1,48.9,0.4161,0.1199,Low,None,0,0,0,1,0,0,0,0,Not Required,22.96,0,None
TXN8B666B7A1EF9,2025-12-25 17:48:04,ACC887352,CUST79163,SBI,UPI,Credit,9522.48,Utilities,USA,UK,Unknown,67.85.190.33,Expired,513,0,18,4443.7,0.6255,0.8549,Critical,Round Amount,1,1,1,1,1,1,1,1,Filed,1.05,1,Shell Account
TXNF634AAD7F730,2025-06-10 13:00:05,ACC678856,CUST19071,Axis Bank,Net Banking,Credit,76372.85,Crypto Exchange,Mumbai,UK,Mobile,63.23.241.94,Pending,644,0,1,110.6,0.4113,0.3385,Medium,None,0,0,0,1,1,0,0,0,Not Required,16.94,0,None
TXN0EF5701B46E8,2024-02-26 09:13:46,ACC772097,CUST71993,Kotak Mahindra,Net Banking,Payment,17998.2,Healthcare,Dubai,Hong Kong,Mobile,46.114.23.245,Pending,312,0,3,65.5,0.2489,0.0434,Low,Structuring,1,1,0,1,0,0,0,0,Not Required,21.7,0,None
TXN1D1765F8A198,2024-07-26 02:14:09,ACC230889,CUST80855,Axis Bank,RTGS,Credit,135076.45,Crypto Exchange,USA,USA,Desktop,39.3.209.7,Verified,2248,0,3,0.3,0.2958,0.4451,Medium,Velocity Check,1,1,0,1,0,0,0,0,Not Required,8.38,0,None
TXN8DE09FC71E00,2024-03-10 16:38:32,ACC542417,CUST89507,SBI,Net Banking,Debit,34797.74,Unknown Vendor,UK,Jaipur,ATM Terminal,180.190.234.250,Verified,2408,0,5,26.7,0.369,0.0522,Low,None,0,0,0,1,0,0,0,0,Not Required,31.88,0,None
TXNF5D8DF91EAA1,2024-09-02 10:20:14,ACC407419,CUST41850,Kotak Mahindra,Wire Transfer,Transfer,40866.19,Utilities,Delhi,Chennai,Desktop,200.55.79.28,Verified,1871,0,4,24.1,0.1612,0.4212,Medium,Round Amount,1,1,0,1,1,0,0,0,Not Required,22.89,0,None
TXN8027E0CC845F,2025-12-01 17:58:42,ACC127824,CUST36365,Axis Bank,POS,Refund,90535.04,Crypto Exchange,Chennai,UK,Tablet,38.46.127.248,Verified,1653,0,3,52.0,0.4458,0.0334,Low,None,0,0,0,1,1,0,0,0,Not Required,61.68,0,None
TXN97FE005EC838,2023-07-08 16:06:20,ACC850800,CUST79163,Yes Bank,UPI,Debit,435287.43,Online Gaming,UK,Kolkata,Tablet,176.43.132.235,Verified,3,1,6,14163.1,0.6203,0.99,Critical,Device Mismatch; Geo Anomaly; Round Amount; Velocity Check,4,1,1,1,1,1,1,1,Pending,0.91,1,Insider Fraud
TXN74986720234E,2024-03-10 17:44:02,ACC452944,CUST41195,HDFC Bank,RTGS,Credit,92154.58,Groceries,Lucknow,Chennai,Unknown,76.255.210.226,Expired,1992,0,1,56.0,0.0618,0.1058,Low,None,0,0,0,1,0,0,0,0,Not Required,45.78,0,None
TXNF399CD722B87,2025-01-15 03:55:55,ACC379786,CUST71213,ICICI Bank,IMPS,Withdrawal,136910.28,Healthcare,Jaipur,Pune,ATM Terminal,70.92.13.82,Expired,927,0,3,11.7,0.4462,0.2877,Low,None,0,0,0,1,0,0,0,0,Not Required,70.15,0,None
TXN60AD24AFA872,2025-04-09 01:23:20,ACC662275,CUST19287,Axis Bank,UPI,Credit,126991.11,Jewellery,USA,Kolkata,Tablet,240.88.90.61,Expired,1332,0,1,140.7,0.1583,0.3241,Medium,AML Flag,1,1,0,1,0,0,0,0,Not Required,40.98,0,None
TXNF7AC609CB788,2024-04-25 02:20:01,ACC380746,CUST96752,SBI,Mobile Banking,Withdrawal,13629.58,Groceries,Chennai,Lucknow,Desktop,6.244.0.85,Expired,855,0,3,143.4,0.4135,0.423,Medium,None,0,0,0,1,0,0,0,0,Not Required,5.23,0,None
TXN25DA268B9490,2025-03-28 13:41:42,ACC106814,CUST26483,SBI,Wire Transfer,Debit,105710.25,Healthcare,Dubai,Kolkata,POS Terminal,26.172.154.83,Verified,675,0,3,34.8,0.4359,0.3882,Medium,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,16.85,0,None
TXNF28A0438A683,2024-04-02 12:23:58,ACC407757,CUST86503,Yes Bank,Mobile Banking,Credit,369.51,Crypto Exchange,Singapore,Lucknow,ATM Terminal,218.16.93.155,Verified,3342,0,5,20.8,0.2233,0.1624,Low,None,0,0,0,1,0,0,0,0,Not Required,17.9,0,None
TXN649FDC695A36,2025-09-19 19:28:30,ACC731262,CUST15209,PNB,Wire Transfer,Withdrawal,39855.34,Groceries,Chennai,Singapore,Mobile,90.131.55.185,Verified,227,0,4,193.8,0.398,0.302,Medium,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,25.94,0,None
TXNF833D54A82E7,2025-10-08 05:54:15,ACC133659,CUST17989,Axis Bank,ATM,Credit,1638550.22,Utilities,Mumbai,Hyderabad,Mobile,82.133.53.19,Expired,13,1,7,5400.3,0.9941,0.99,Critical,Multiple Failures,1,1,1,0,1,1,1,1,Filed,0.73,1,Account Takeover
TXNB28345701420,2024-02-17 01:47:14,ACC358607,CUST96752,SBI,POS,Transfer,14477.8,Restaurants,Kolkata,Lucknow,POS Terminal,216.251.78.14,Verified,45,0,3,164.8,0.2813,0.2865,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,2.83,0,None
TXN2BB8E936591C,2023-06-29 10:29:05,ACC343962,CUST40982,SBI,POS,Withdrawal,73415.61,Utilities,Dubai,Hyderabad,Mobile,165.198.94.95,Pending,1543,0,4,8.9,0.1979,0.1333,Low,None,0,0,0,1,0,0,0,0,Not Required,41.06,0,None
TXN50741DDE803B,2023-05-14 03:24:00,ACC724834,CUST21226,SBI,Wire Transfer,Payment,145608.76,Retail,Lucknow,Chennai,POS Terminal,16.198.214.248,Expired,2844,0,2,95.3,0.0355,0.5182,Medium,AML Flag,1,1,0,1,0,0,0,0,Not Required,36.65,0,None
TXN68B973815153,2023-09-26 13:23:42,ACC854639,CUST82132,ICICI Bank,Mobile Banking,Credit,427134.8,Foreign Exchange,Kolkata,Delhi,Unknown,112.103.75.214,Expired,24,0,17,8567.3,0.8208,0.9126,Critical,Geo Anomaly,1,1,1,0,1,1,1,1,Filed,0.38,1,Structuring
TXN6B08EBFE2E64,2024-03-20 10:18:52,ACC665158,CUST73699,HDFC Bank,IMPS,Transfer,61692.42,Unknown Vendor,Kolkata,Dubai,ATM Terminal,147.242.19.45,Verified,1680,0,5,121.7,0.3121,0.0367,Low,None,0,0,0,1,0,0,0,0,Not Required,50.03,0,None
TXNFC64F20D9EF6,2023-02-01 10:20:12,ACC759176,CUST94696,PNB,Wire Transfer,Transfer,42123.96,Travel,Ahmedabad,UK,Unknown,176.50.116.35,Verified,3076,0,3,145.8,0.2722,0.1284,Low,Round Amount,1,1,0,1,1,0,0,0,Not Required,16.01,0,None
TXNF9FDEE07D1F9,2024-08-03 20:22:58,ACC376183,CUST61173,IndusInd Bank,UPI,Payment,23929.97,Foreign Exchange,Hyderabad,Singapore,POS Terminal,104.69.14.45,Verified,3614,0,1,49.9,0.2054,0.4148,Medium,None,0,0,0,1,0,0,0,0,Not Required,20.45,0,None
TXN9F4084EEFBEA,2025-11-24 04:01:15,ACC267753,CUST72296,Axis Bank,UPI,Credit,73369.13,Healthcare,Ahmedabad,Bangalore,ATM Terminal,151.179.176.42,Verified,3097,0,3,5.5,0.0223,0.4271,Medium,None,0,0,0,1,0,0,0,0,Not Required,61.85,0,None
TXN09C40AABE26F,2024-09-28 03:32:05,ACC759176,CUST25713,IndusInd Bank,IMPS,Debit,117067.52,Online Gaming,USA,Dubai,Mobile,122.67.88.154,Verified,946,0,3,142.5,0.3192,0.1984,Low,AML Flag,1,1,0,1,1,0,0,0,Not Required,61.46,0,None
TXNE758768AD1A8,2025-11-17 23:42:09,ACC158655,CUST84847,Kotak Mahindra,IMPS,Payment,87714.62,Retail,Mumbai,Jaipur,Unknown,248.191.144.77,Verified,2003,0,3,197.7,0.2883,0.4304,Medium,None,0,0,0,1,0,0,0,0,Not Required,47.58,0,None
TXN80F304979A85,2023-03-30 04:42:47,ACC322955,CUST19305,IndusInd Bank,NEFT,Refund,102145.29,Healthcare,Singapore,Mumbai,Unknown,128.151.132.233,Pending,1687,0,5,141.6,0.2574,0.1617,Low,Velocity Check,1,1,0,1,0,0,0,0,Not Required,49.73,0,None
TXNB431AAFD1FD8,2025-02-27 02:04:07,ACC590785,CUST71213,Yes Bank,POS,Credit,98676.44,Online Gaming,Jaipur,Bangalore,Tablet,25.241.65.190,Verified,3000,0,3,130.9,0.1,0.156,Low,None,0,0,0,1,0,0,0,0,Not Required,30.85,0,None
TXNAAF96E538D3D,2024-12-21 10:14:57,ACC711878,CUST80678,IndusInd Bank,Net Banking,Withdrawal,129972.37,Groceries,Lucknow,Lucknow,POS Terminal,19.241.99.129,Verified,3583,0,3,82.6,0.3919,0.1048,Low,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,25.33,0,None
TXN36B8692C024D,2023-05-06 12:52:11,ACC905934,CUST67422,HDFC Bank,RTGS,Transfer,764145.33,Real Estate,Mumbai,Mumbai,ATM Terminal,71.107.86.148,Pending,3157,0,18,6349.2,0.9861,0.8233,Critical,AML Flag; Night Transaction,2,1,1,0,0,1,0,1,Pending,14.53,1,Account Takeover
TXN8678CCB1737D,2025-12-13 08:28:35,ACC496922,CUST40161,PNB,Wire Transfer,Transfer,15495.96,Fuel,Jaipur,Lucknow,Tablet,43.33.23.77,Verified,1897,0,2,68.5,0.4056,0.2445,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,12.71,0,None
TXN00AA16834768,2023-11-25 01:44:32,ACC946335,CUST31643,Kotak Mahindra,UPI,Payment,421691.57,Entertainment,Singapore,Dubai,Mobile,97.130.24.153,Verified,2707,0,18,6942.6,0.6494,0.7111,High,Geo Anomaly,1,1,1,0,0,1,1,1,Pending,0.29,1,Identity Theft
TXN8ECAD411495C,2024-10-12 14:57:20,ACC814825,CUST79163,IndusInd Bank,Net Banking,Payment,92692.92,Crypto Exchange,Hyderabad,Delhi,Mobile,128.101.102.200,Verified,3435,0,3,140.7,0.1329,0.0369,Low,None,0,0,0,1,1,0,0,0,Not Required,65.64,0,None
TXN74E6799670A2,2025-11-09 08:17:53,ACC770487,CUST76540,HDFC Bank,Net Banking,Debit,86165.5,Online Gaming,Ahmedabad,Bangalore,Mobile,200.38.51.232,Verified,2669,0,4,197.7,0.1332,0.2196,Low,None,0,0,0,1,0,0,0,0,Not Required,58.74,0,None
TXN98B7FD4D3657,2024-04-30 18:33:57,ACC472528,CUST20745,PNB,NEFT,Refund,14340.27,Electronics,USA,Hong Kong,Mobile,3.70.87.85,Verified,1822,0,3,163.0,0.0823,0.2123,Low,Geo Anomaly,1,1,0,1,1,0,0,0,Not Required,20.3,0,None
TXN184DA3BE94C7,2025-10-04 22:45:00,ACC133659,CUST65296,IndusInd Bank,Mobile Banking,Debit,104455.86,Fuel,Mumbai,UK,Desktop,27.213.247.206,Expired,2808,0,5,76.0,0.1614,0.0524,Low,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,35.3,0,None
TXN86B62F2331E8,2023-03-13 09:58:21,ACC356702,CUST19880,Kotak Mahindra,Net Banking,Transfer,9012.35,Real Estate,UK,Dubai,POS Terminal,197.114.173.133,Verified,3006,1,5,9829.3,0.6628,0.9495,Critical,Night Transaction; Device Mismatch; Velocity Check,3,1,1,1,1,1,1,1,Filed,0.73,1,Wire Fraud
TXND400821C4309,2025-09-26 08:36:28,ACC946335,CUST30289,IndusInd Bank,NEFT,Withdrawal,341895.07,Online Gaming,Ahmedabad,USA,POS Terminal,115.45.255.115,Expired,16,0,17,6478.9,0.8229,0.5701,High,Geo Anomaly,1,1,1,1,0,1,0,1,Pending,15.69,1,Card Fraud
TXN01E80412D5CF,2023-12-13 06:59:22,ACC319684,CUST52487,Yes Bank,RTGS,Transfer,115135.72,Entertainment,Lucknow,Ahmedabad,Unknown,169.186.231.30,Verified,3140,0,1,68.3,0.3734,0.4347,Medium,None,0,0,0,1,0,0,0,0,Not Required,39.89,0,None
TXN15E8F709FF2C,2025-02-03 22:49:41,ACC876646,CUST62296,IndusInd Bank,Mobile Banking,Refund,108261.71,Crypto Exchange,Delhi,Hyderabad,POS Terminal,51.96.61.239,Pending,913,0,3,21.6,0.1865,0.4384,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,55.82,0,None
TXN175F636D03EF,2023-07-29 03:35:39,ACC518801,CUST31579,Axis Bank,RTGS,Debit,110458.47,Entertainment,Jaipur,Hong Kong,ATM Terminal,215.247.90.178,Expired,741,0,1,77.5,0.2702,0.4396,Medium,None,0,0,0,1,1,0,0,0,Not Required,30.73,0,None
TXNF1E72184B0A6,2024-12-04 11:18:41,ACC766563,CUST80678,Yes Bank,Mobile Banking,Credit,90418.42,Retail,Hong Kong,Singapore,POS Terminal,77.160.111.52,Verified,2586,0,2,196.3,0.2925,0.4521,Medium,Round Amount,1,1,0,1,0,0,0,0,Not Required,51.44,0,None
TXN76A8B7F301CA,2025-11-02 09:25:28,ACC711878,CUST81066,SBI,NEFT,Refund,134090.51,Crypto Exchange,Jaipur,Hyderabad,ATM Terminal,207.6.54.7,Pending,625,0,1,40.0,0.3376,0.0892,Low,None,0,0,0,1,0,0,0,0,Not Required,49.52,0,None
TXND3C0B0CF9402,2023-11-13 21:42:17,ACC813328,CUST80678,HDFC Bank,IMPS,Debit,122122.53,Healthcare,Delhi,Lucknow,Unknown,190.114.199.61,Expired,3242,0,4,77.5,0.4305,0.4596,Medium,Velocity Check,1,1,0,1,0,0,0,0,Not Required,69.57,0,None
TXND98833A789D7,2025-08-22 00:13:00,ACC182627,CUST39451,HDFC Bank,RTGS,Credit,202040.86,Unknown Vendor,Jaipur,Singapore,POS Terminal,51.99.150.115,Pending,335,1,17,1089.2,0.7116,0.7357,High,Multiple Failures; Geo Anomaly,2,1,1,0,1,1,1,1,Pending,1.88,1,Identity Theft
TXN84A13C11E45A,2023-03-21 00:01:41,ACC344098,CUST72493,Yes Bank,POS,Withdrawal,85944.28,Foreign Exchange,Pune,Delhi,Unknown,82.112.94.134,Verified,3250,0,4,108.6,0.1815,0.2102,Low,None,0,0,0,1,0,0,0,0,Not Required,48.1,0,None
TXNBC39FF6B6002,2025-04-04 02:25:56,ACC733052,CUST20500,Kotak Mahindra,RTGS,Payment,112844.85,Online Gaming,Dubai,Mumbai,Mobile,172.177.228.62,Expired,2574,0,1,136.5,0.1444,0.4539,Medium,None,0,1,0,1,0,0,0,0,Not Required,28.4,0,None
TXN8982CA3DCFCF,2025-03-09 22:49:53,ACC322955,CUST94696,ICICI Bank,IMPS,Withdrawal,733581.15,Utilities,Dubai,Chennai,Tablet,132.42.49.43,Verified,893,0,11,8297.4,0.8811,0.99,Critical,Night Transaction; Geo Anomaly,2,1,1,1,0,1,1,1,Pending,0.73,1,Insider Fraud
TXN2D33CB59A54E,2025-05-16 22:53:14,ACC325772,CUST40007,HDFC Bank,Net Banking,Payment,1839775.83,Online Gaming,Kolkata,Kolkata,ATM Terminal,162.207.221.81,Verified,4,0,6,10662.8,0.629,0.99,Critical,AML Flag,1,1,1,0,0,1,1,1,Under Review,0.82,1,Card Fraud
TXN094B85603147,2023-07-31 20:40:09,ACC774079,CUST82603,Yes Bank,NEFT,Payment,144024.13,Travel,Bangalore,Hyderabad,Unknown,228.191.5.142,Expired,609,0,1,1.0,0.2685,0.251,Low,None,0,0,0,1,0,0,0,0,Not Required,22.63,0,None
TXNB581F83459B7,2023-08-10 07:06:42,ACC542666,CUST10282,Axis Bank,Mobile Banking,Credit,92571.05,Restaurants,Hyderabad,Chennai,Mobile,47.27.236.166,Expired,329,0,3,19.6,0.3265,0.2495,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,26.36,0,None
TXNE231161B9005,2023-10-28 14:08:58,ACC149405,CUST57576,ICICI Bank,Wire Transfer,Withdrawal,9615.73,Utilities,Hyderabad,Singapore,POS Terminal,40.186.161.246,Rejected,11,1,16,2447.4,0.8932,0.99,Critical,Night Transaction; Structuring,2,1,1,0,1,1,1,1,Filed,1.33,1,Wire Fraud
TXNDF55F535D91F,2023-11-02 03:30:47,ACC948749,CUST82845,Axis Bank,POS,Refund,94030.17,Unknown Vendor,Singapore,Delhi,Mobile,218.15.207.197,Expired,901,0,5,52.1,0.4023,0.2921,Low,None,0,0,0,1,0,0,0,0,Not Required,26.97,0,None
TXNA444BAFC84A3,2023-07-27 23:27:18,ACC518801,CUST38080,IndusInd Bank,RTGS,Payment,13674.05,Entertainment,Pune,Jaipur,Mobile,170.122.84.194,Expired,604,0,2,113.3,0.2546,0.455,Medium,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,53.25,0,None
TXN171F7930FC64,2025-01-27 12:37:01,ACC809570,CUST82603,Kotak Mahindra,ATM,Debit,55478.33,Travel,Mumbai,Dubai,Desktop,133.184.198.121,Pending,3640,0,1,196.1,0.1458,0.3226,Medium,None,0,0,0,1,0,0,0,0,Not Required,60.28,0,None
TXNF8348F631C34,2024-08-08 02:53:11,ACC375504,CUST95180,ICICI Bank,NEFT,Transfer,98035.15,Jewellery,UK,Delhi,POS Terminal,65.192.114.133,Pending,1475,0,4,177.4,0.003,0.4593,Medium,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,12.76,0,None
TXN393883FF2324,2023-08-22 09:22:06,ACC705397,CUST12757,SBI,Mobile Banking,Credit,90342.84,Healthcare,UK,Delhi,Unknown,59.212.169.185,Verified,2002,0,2,118.2,0.2913,0.2167,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,4.06,0,None
TXN4020791908EE,2025-06-07 23:44:45,ACC429963,CUST79514,Axis Bank,Mobile Banking,Debit,9921.52,Fuel,Jaipur,Kolkata,POS Terminal,249.9.145.243,Verified,20,0,9,12021.9,0.9282,0.7428,High,Device Mismatch; Large Transaction; Night Transaction; Structuring,4,1,1,0,0,1,0,1,Pending,42.93,1,Structuring
TXN906C47781FD9,2023-01-26 17:29:58,ACC717889,CUST79822,HDFC Bank,ATM,Payment,136409.95,Online Gaming,Dubai,Kolkata,Desktop,156.49.90.122,Expired,2486,0,5,100.7,0.0529,0.2274,Low,None,0,0,0,1,0,0,0,0,Not Required,65.04,0,None
TXN605FFC38F195,2025-10-05 13:06:48,ACC632342,CUST20745,PNB,NEFT,Payment,55619.58,Retail,Mumbai,Singapore,POS Terminal,110.117.246.203,Pending,1465,0,4,26.8,0.2147,0.12,Low,None,0,0,0,1,0,0,0,0,Not Required,21.11,0,None
TXND8D4AA7B56C1,2025-06-16 20:55:21,ACC216739,CUST49117,PNB,IMPS,Debit,1178.39,Entertainment,Dubai,Chennai,Unknown,206.161.209.93,Verified,663,0,3,52.3,0.2412,0.2828,Low,AML Flag,1,1,0,1,0,0,0,0,Not Required,71.42,0,None
TXN4397A2921256,2025-05-16 03:26:35,ACC356702,CUST34890,Yes Bank,RTGS,Credit,83908.17,Healthcare,Ahmedabad,Hyderabad,Tablet,148.176.203.189,Verified,3532,0,2,89.3,0.3147,0.1296,Low,None,0,0,0,1,0,0,0,0,Not Required,37.09,0,None
TXN83156D02A7B2,2025-11-29 10:24:44,ACC892495,CUST78522,PNB,UPI,Credit,144689.08,Retail,Mumbai,USA,Mobile,211.74.241.238,Expired,1813,0,1,52.6,0.1669,0.2819,Low,None,0,0,0,1,1,0,0,0,Not Required,67.08,0,None
